Customer ID,Recency,Frequency,Monetary
15098,183.0,4.0,39619.5
15099,85.0,23.0,410.48
15100,331.0,21.0,1750.1
15101,9.0,63.0,1313.69
15102,531.0,27.0,554.67
15103,32.0,35.0,703.36
15104,167.0,69.0,1002.54
15105,19.0,151.0,3094.91
15106,18.0,100.0,1407.73
15107,312.0,45.0,752.6
15108,142.0,61.0,1291.75
15109,241.0,51.0,961.9
15110,24.0,58.0,1480.0
15111,30.0,135.0,2442.37
15112,612.0,7.0,209.4
15113,10.0,99.0,3439.41
15114,31.0,231.0,3400.12
15115,19.0,36.0,528.1
15116,18.0,45.0,1352.75
15117,15.0,132.0,2484.32
15118,135.0,1.0,244.8
15119,246.0,14.0,266.4
15120,134.0,20.0,343.82
15121,51.0,28.0,457.72
15122,86.0,236.0,4461.42
15123,8.0,183.0,4656.17
15124,23.0,31.0,450.82
15125,26.0,252.0,16176.58
15126,537.0,25.0,449.49
15127,66.0,28.0,711.5
15128,61.0,130.0,1744.43
15129,51.0,207.0,6860.18
15130,170.0,22.0,330.11
15131,395.0,7.0,80.28
15132,19.0,52.0,977.93
15133,128.0,49.0,1806.9
15134,15.0,85.0,1596.29
15135,234.0,21.0,293.78
15136,3.0,69.0,1282.45
15137,521.0,35.0,819.65
15138,386.0,33.0,486.59
15139,240.0,13.0,178.96
15140,53.0,113.0,3239.44
15141,458.0,83.0,1378.31
15142,47.0,143.0,2608.97
15143,226.0,31.0,563.63
15144,9.0,349.0,12006.51
15145,5.0,67.0,1194.73
15146,165.0,95.0,1313.66
15147,219.0,29.0,608.65
15148,11.0,20.0,301.29
15149,134.0,69.0,1554.61
15150,18.0,576.0,8990.58
15151,424.0,57.0,2085.61
15152,10.0,307.0,5202.38
15153,32.0,22.0,329.25
15154,75.0,185.0,1332.26
15155,384.0,24.0,383.97
15156,2.0,55.0,961.49
15157,4.0,155.0,2597.88
15158,46.0,11.0,437.66
15159,2.0,816.0,22049.4
15160,358.0,23.0,589.27
15161,389.0,33.0,119.92
15162,729.0,16.0,241.5
15163,19.0,29.0,304.47
15164,69.0,363.0,2052.02
15165,374.0,27.0,487.75
15166,468.0,12.0,167.16
15167,321.0,313.0,1659.67
15168,26.0,5.0,106.56
15169,383.0,59.0,569.22
15170,407.0,4.0,81.15
15171,332.0,3.0,1034.5
15172,9.0,110.0,1624.05
15173,381.0,88.0,1399.26
15174,323.0,34.0,481.46
15175,72.0,23.0,224.14
15176,597.0,53.0,985.09
15177,426.0,26.0,948.93
15178,261.0,3.0,40.5
15179,19.0,318.0,7458.27
15180,368.0,52.0,816.93
15181,67.0,21.0,1195.25
15182,155.0,128.0,2942.75
15183,548.0,39.0,637.03
15184,30.0,85.0,689.95
15185,71.0,21.0,310.62
15186,15.0,52.0,1403.2
15187,2.0,91.0,4670.08
15188,726.0,23.0,310.43
15189,2.0,259.0,17101.13
15190,435.0,40.0,834.44
15191,464.0,35.0,588.05
15192,120.0,91.0,1666.39
15193,61.0,19.0,499.32
15194,4.0,499.0,11867.17
15195,3.0,1.0,3861.0
15196,433.0,43.0,316.25
15197,9.0,63.0,1437.84
15198,93.0,32.0,559.45
15199,60.0,51.0,3122.4
15200,495.0,30.0,549.05
15201,79.0,127.0,1555.6
15203,26.0,343.0,4400.18
15204,358.0,9.0,316.58
15205,86.0,37.0,653.24
15206,11.0,9.0,420.3
15207,417.0,24.0,657.27
15208,2.0,49.0,968.02
15209,731.0,13.0,178.98
15210,226.0,67.0,1176.19
15211,61.0,52.0,894.41
15212,240.0,12.0,195.43
15213,319.0,25.0,325.05
15214,2.0,110.0,1661.44
15215,45.0,117.0,1496.46
15216,88.0,24.0,486.09
15217,564.0,28.0,426.24
15218,11.0,409.0,11462.95
15219,177.0,26.0,685.45
15220,52.0,119.0,1758.92
15221,367.0,37.0,1702.0
15222,319.0,151.0,3425.73
15223,226.0,34.0,1117.1
15224,359.0,40.0,837.26
15225,235.0,23.0,409.4
15226,311.0,8.0,154.41
15227,37.0,120.0,2488.49
15228,67.0,235.0,5570.52
15229,587.0,9.0,160.5
15230,240.0,23.0,429.6
15231,597.0,17.0,228.36
15232,114.0,31.0,612.06
15233,402.0,1.0,59.4
15234,277.0,14.0,197.0
15235,218.0,178.0,2772.76
15236,299.0,15.0,321.05
15237,2.0,99.0,1412.32
15238,30.0,50.0,1056.54
15239,11.0,52.0,764.34
15240,45.0,233.0,4327.51
15241,67.0,183.0,3032.31
15242,423.0,4.0,302.04
15243,75.0,61.0,927.28
15244,66.0,48.0,850.18
15245,135.0,148.0,4610.84
15246,239.0,51.0,780.4
15247,123.0,18.0,967.11
15248,412.0,111.0,1865.03
15249,32.0,510.0,9147.15
15250,641.0,3.0,60.0
15251,10.0,245.0,20118.92
15252,37.0,119.0,2053.06
15253,17.0,121.0,2033.29
15254,128.0,67.0,1088.35
15255,67.0,191.0,3670.77
15256,149.0,10.0,170.4
15257,282.0,13.0,600.9
15258,169.0,34.0,623.16
15259,513.0,57.0,1182.38
15260,101.0,384.0,8697.78
15261,136.0,92.0,1508.0
15262,324.0,26.0,418.82
15263,107.0,12.0,156.51
15264,65.0,57.0,844.2
15265,152.0,193.0,3345.64
15266,339.0,45.0,852.21
15267,23.0,11.0,1717.36
15268,479.0,27.0,941.25
15269,24.0,35.0,1225.36
15270,16.0,191.0,7314.64
15271,8.0,602.0,4527.54
15272,58.0,307.0,2085.48
15273,600.0,1.0,228.96
15274,5.0,47.0,716.57
15275,32.0,42.0,609.19
15276,67.0,188.0,631.03
15277,47.0,26.0,476.34
15278,562.0,29.0,496.16
15279,355.0,95.0,1554.84
15280,173.0,61.0,406.22
15281,59.0,533.0,8322.72
15282,571.0,27.0,348.59
15283,391.0,10.0,135.43
15284,501.0,1.0,24.75
15285,408.0,6.0,94.92
15286,50.0,3.0,240.55
15287,23.0,37.0,854.58
15288,44.0,155.0,3717.48
15289,30.0,97.0,1570.71
15290,5.0,301.0,10355.58
15291,26.0,260.0,13182.92
15292,202.0,25.0,180.94
15293,666.0,19.0,247.5
15294,401.0,17.0,222.3
15295,655.0,53.0,217.24
15296,45.0,545.0,10223.93
15297,11.0,41.0,635.04
15298,3.0,429.0,7961.38
15299,68.0,11.0,5550.52
15300,65.0,28.0,496.44
15301,51.0,350.0,6887.84
15302,731.0,14.0,291.05
15303,291.0,67.0,1178.78
15304,61.0,27.0,782.3
15305,556.0,5.0,93.6
15306,65.0,163.0,3480.98
15307,96.0,12.0,205.3
15308,271.0,21.0,302.27
15309,611.0,52.0,732.53
15310,479.0,45.0,1634.64
15311,1.0,4588.0,112226.2
15312,76.0,165.0,2916.49
15313,111.0,1.0,52.0
15314,200.0,51.0,800.65
15315,65.0,36.0,551.54
15316,327.0,1.0,165.0
15317,678.0,5.0,129.75
15318,4.0,33.0,312.62
15319,284.0,16.0,204.5
15320,45.0,36.0,267.13
15321,50.0,323.0,6575.5
15322,65.0,79.0,1322.45
15323,534.0,24.0,340.8
15324,702.0,8.0,140.22
15325,104.0,226.0,1596.81
15326,334.0,135.0,1551.02
15327,53.0,10.0,208.75
15328,408.0,8.0,107.24
15329,40.0,162.0,2762.68
15330,33.0,13.0,714.96
15331,500.0,44.0,755.41
15332,367.0,154.0,4892.68
15333,209.0,16.0,1028.56
15334,157.0,99.0,351.67
15335,54.0,36.0,173.97
15336,402.0,15.0,240.5
15337,403.0,24.0,344.72
15338,678.0,60.0,283.43
15339,67.0,232.0,1634.09
15340,562.0,7.0,105.5
15341,81.0,24.0,2402.72
15342,117.0,24.0,391.76
15343,88.0,21.0,364.5
15344,1.0,28.0,476.58
15345,36.0,21.0,367.69
15346,333.0,38.0,591.65
15347,367.0,38.0,1132.3
15348,73.0,9.0,158.04
15349,159.0,72.0,473.81
15350,374.0,30.0,547.6
15351,13.0,329.0,3353.9
15352,549.0,37.0,114.95
15353,255.0,376.0,2842.4
15355,30.0,14.0,277.05
15356,32.0,702.0,3314.73
15358,5.0,1108.0,16228.7
15359,555.0,17.0,162.6
15360,40.0,13.0,427.93
15361,362.0,10.0,689.07
15362,449.0,40.0,613.08
15363,242.0,36.0,670.16
15364,96.0,29.0,913.19
15365,26.0,252.0,3791.98
15366,76.0,138.0,2389.08
15367,58.0,279.0,5005.73
15368,22.0,8.0,722.74
15369,375.0,98.0,3349.13
15370,41.0,145.0,3713.51
15371,663.0,1.0,59.4
15372,138.0,60.0,5954.42
15373,9.0,195.0,2884.29
15374,129.0,10.0,307.32
15375,691.0,6.0,60.96
15376,41.0,117.0,1233.36
15377,383.0,22.0,1179.95
15378,463.0,12.0,246.5
15379,170.0,265.0,4806.44
15380,9.0,55.0,3192.1
15381,214.0,25.0,1887.62
15382,15.0,638.0,13646.5
15384,170.0,120.0,2021.14
15385,41.0,21.0,942.08
15386,187.0,31.0,394.14
15387,493.0,20.0,468.65
15388,271.0,10.0,140.54
15389,173.0,6.0,2733.8
15390,397.0,77.0,1216.66
15391,571.0,13.0,282.92
15392,5.0,145.0,2891.82
15393,17.0,44.0,891.34
15394,10.0,229.0,5251.4
15395,326.0,7.0,107.45
15396,113.0,16.0,796.38
15397,290.0,6.0,94.0
15398,17.0,74.0,1339.63
15399,2.0,50.0,815.77
15400,93.0,26.0,1252.8
15401,453.0,14.0,216.95
15402,149.0,133.0,1816.64
15403,492.0,8.0,170.88
15404,376.0,16.0,257.06
15405,190.0,30.0,659.84
15406,22.0,124.0,891.77
15407,34.0,153.0,1056.44
15408,265.0,34.0,267.18
15409,702.0,12.0,117.2
15410,85.0,162.0,4685.72
15411,27.0,98.0,1346.38
15412,172.0,10.0,190.53
15413,692.0,25.0,6798.72
15414,10.0,39.0,774.9
15415,314.0,48.0,572.81
15416,65.0,229.0,4562.87
15417,86.0,28.0,508.8
15418,426.0,69.0,452.32
15419,25.0,8.0,135.86
15420,435.0,56.0,743.0
15421,59.0,316.0,3805.34
15422,324.0,121.0,1615.02
15423,39.0,11.0,219.14
15424,255.0,33.0,597.78
15425,401.0,144.0,1944.57
15426,20.0,448.0,2186.48
15427,34.0,306.0,1483.14
15428,16.0,44.0,762.75
15429,27.0,83.0,364.9
15430,468.0,39.0,903.75
15431,503.0,2.0,153.24
15432,24.0,18.0,301.26
15433,80.0,53.0,417.87
15434,9.0,133.0,2517.11
15435,23.0,29.0,149.29
15436,13.0,329.0,1122.53
15437,263.0,57.0,393.45
15438,132.0,25.0,156.58
15439,405.0,57.0,1269.05
15440,55.0,62.0,383.68
15441,397.0,57.0,1254.21
15442,249.0,2.0,594.0
15443,2.0,651.0,5116.14
15444,10.0,219.0,1418.26
15445,265.0,14.0,284.5
15446,377.0,113.0,403.95
15447,331.0,30.0,484.93
15448,313.0,49.0,788.81
15449,27.0,62.0,971.22
15450,31.0,30.0,429.84
15451,435.0,63.0,233.21
15452,30.0,202.0,1799.11
15453,2.0,286.0,1388.37
15454,363.0,41.0,307.69
15455,598.0,2.0,38.25
15456,284.0,230.0,2119.27
15457,263.0,58.0,237.07
15458,26.0,13.0,370.44
15459,418.0,7.0,202.83
15460,355.0,58.0,216.76
15461,461.0,2.0,429.7
15462,95.0,41.0,737.05
15463,30.0,7.0,126.14
15464,339.0,157.0,1048.85
15465,20.0,262.0,11690.4
15466,86.0,265.0,1571.01
15467,10.0,53.0,511.88
15468,36.0,88.0,1387.48
15469,44.0,47.0,834.4
15470,576.0,4.0,63.42
15471,3.0,162.0,1316.56
15472,114.0,76.0,371.56
15473,15.0,17.0,1740.0
15474,596.0,20.0,163.1
15475,78.0,29.0,454.11
15476,381.0,78.0,2180.28
15477,650.0,2.0,368.4
15478,41.0,71.0,2024.98
15479,734.0,9.0,147.4
15480,117.0,213.0,3592.25
15481,402.0,38.0,1993.34
15482,16.0,173.0,10066.32
15483,162.0,290.0,862.2
15484,2.0,242.0,4624.8
15485,31.0,140.0,4767.42
15486,528.0,1.0,102.0
15487,680.0,14.0,231.32
15488,93.0,11.0,431.92
15489,23.0,121.0,2327.36
15490,431.0,29.0,188.1
15491,96.0,155.0,3090.85
15492,29.0,35.0,659.46
15493,33.0,652.0,4280.43
15494,22.0,379.0,3780.05
15495,380.0,20.0,246.5
15496,632.0,22.0,146.14
15497,18.0,123.0,8643.46
15498,3.0,951.0,24829.06
15499,724.0,42.0,161.6
15500,9.0,68.0,1131.56
15501,405.0,70.0,402.5
15502,16.0,354.0,8138.22
15503,363.0,123.0,267.15
15504,82.0,70.0,413.9
15505,53.0,95.0,3497.14
15506,23.0,278.0,2040.03
15507,172.0,46.0,492.36
15508,190.0,92.0,1000.27
15509,381.0,29.0,166.51
15510,331.0,1.0,250.0
15511,12.0,160.0,909.23
15512,156.0,32.0,331.58
15513,32.0,556.0,26019.11
15514,13.0,380.0,5422.28
15515,388.0,7.0,171.81
15516,45.0,15.0,62.43
15517,234.0,27.0,267.03
15518,65.0,461.0,4110.54
15519,384.0,37.0,344.61
15520,2.0,18.0,343.5
15521,37.0,421.0,6674.44
15522,33.0,57.0,398.84
15523,85.0,220.0,17254.04
15524,25.0,9.0,591.4
15525,3.0,204.0,966.87
15526,34.0,4.0,148.44
15527,19.0,331.0,5236.44
15528,255.0,26.0,229.33
15529,23.0,797.0,4788.84
15530,22.0,143.0,1813.72
15531,9.0,228.0,2007.44
15532,26.0,634.0,3708.05
15533,20.0,82.0,746.92
15534,726.0,8.0,162.25
15535,174.0,138.0,998.57
15536,410.0,16.0,259.09
15537,164.0,24.0,110.92
15538,538.0,14.0,3358.4
15539,8.0,41.0,538.46
15540,12.0,31.0,460.68
15541,115.0,29.0,85.13
15542,513.0,250.0,895.9
15543,289.0,58.0,242.84
15544,9.0,535.0,7779.58
15545,55.0,81.0,292.72
15546,607.0,18.0,539.55
15547,8.0,1359.0,10143.44
15548,596.0,23.0,158.09
15549,78.0,161.0,2308.46
15550,5.0,238.0,2002.35
15551,37.0,153.0,1659.28
15552,218.0,30.0,252.52
15553,61.0,56.0,437.23
15554,278.0,14.0,217.2
15555,13.0,1658.0,10937.2
15556,25.0,31.0,279.77
15557,29.0,20.0,473.65
15558,640.0,24.0,143.33
15559,569.0,62.0,1109.4
15560,398.0,10.0,153.52
15561,12.0,92.0,1856.54
15562,352.0,34.0,673.38
15563,9.0,264.0,2781.21
15564,464.0,4.0,70.74
15565,51.0,8.0,173.16
15566,393.0,12.0,227.87
15567,19.0,7.0,186.01
15568,3.0,53.0,758.29
15569,104.0,142.0,3586.35
15570,8.0,750.0,8729.34
15571,12.0,635.0,4051.63
15572,5.0,356.0,4068.67
15573,32.0,220.0,1207.18
15574,178.0,253.0,1101.05
15575,620.0,3.0,30.1
15576,38.0,45.0,940.67
15577,152.0,60.0,397.98
15578,163.0,13.0,127.1
15579,69.0,169.0,1267.25
15580,377.0,229.0,1256.89
15581,121.0,676.0,5533.39
15582,25.0,44.0,682.91
15583,377.0,46.0,107.86
15584,24.0,224.0,1272.0
15585,177.0,31.0,455.3
15586,592.0,39.0,1128.66
15587,51.0,14.0,1522.08
15588,678.0,4.0,579.6
15589,256.0,28.0,456.58
15590,383.0,87.0,1496.6
15591,583.0,7.0,217.9
15592,47.0,24.0,388.58
15593,71.0,5.0,199.8
15594,16.0,104.0,1767.53
15595,488.0,4.0,357.6
15596,101.0,160.0,2617.37
15597,30.0,38.0,554.52
15598,36.0,38.0,543.02
15599,27.0,83.0,1250.06
15600,429.0,71.0,1179.96
15601,12.0,830.0,14150.84
15602,9.0,136.0,2902.16
15603,79.0,5.0,74.73
15604,53.0,17.0,216.39
15605,37.0,100.0,1738.55
15606,58.0,159.0,4733.47
15607,337.0,110.0,1616.37
15608,29.0,105.0,1785.98
15609,185.0,14.0,270.03
15610,52.0,6.0,112.46
15611,10.0,100.0,2858.37
15612,37.0,6.0,195.15
15613,611.0,27.0,433.72
15614,438.0,80.0,3021.61
15615,11.0,910.0,21302.97
15616,439.0,13.0,317.11
15617,397.0,42.0,828.55
15618,33.0,45.0,747.03
15619,11.0,3.0,336.4
15620,51.0,134.0,1909.93
15621,5.0,18.0,1158.77
15622,44.0,430.0,7346.13
15623,142.0,108.0,2437.05
15624,117.0,34.0,588.13
15625,101.0,177.0,3203.25
15626,75.0,80.0,1049.37
15627,458.0,24.0,566.9
15628,5.0,303.0,5284.18
15629,451.0,77.0,2240.9
15630,46.0,81.0,1475.45
15631,643.0,39.0,596.67
15632,16.0,171.0,3147.31
15633,510.0,185.0,4173.41
15634,18.0,34.0,554.65
15635,396.0,2.0,100.35
15636,90.0,57.0,1444.58
15637,53.0,41.0,797.59
15638,302.0,29.0,2137.2
15639,135.0,70.0,1028.33
15640,5.0,776.0,23503.64
15641,106.0,311.0,5345.55
15642,730.0,6.0,105.78
15643,180.0,36.0,647.4
15644,167.0,238.0,813.0
15645,19.0,67.0,1042.57
15646,158.0,67.0,762.31
15647,416.0,11.0,169.0
15648,205.0,25.0,602.6
15649,337.0,11.0,1660.35
15650,522.0,35.0,539.03
15651,37.0,60.0,1259.06
15652,92.0,103.0,1411.84
15653,93.0,6.0,877.44
15654,10.0,21.0,922.53
15655,234.0,33.0,511.32
15656,46.0,47.0,748.5
15657,23.0,1.0,30.0
15658,191.0,115.0,1964.14
15659,44.0,21.0,532.49
15660,26.0,153.0,2554.84
15661,318.0,44.0,1215.95
15662,662.0,12.0,283.73
15663,107.0,9.0,138.14
15664,51.0,69.0,1222.03
15665,169.0,288.0,4015.12
15666,473.0,67.0,632.94
15667,40.0,13.0,301.32
15668,218.0,1.0,76.32
15669,41.0,35.0,677.69
15670,297.0,20.0,315.2
15671,19.0,78.0,2635.49
15672,726.0,3.0,45.3
15673,89.0,288.0,6409.84
15674,74.0,372.0,6217.85
15675,82.0,35.0,542.04
15676,10.0,208.0,3324.09
15677,50.0,72.0,1305.63
15678,53.0,97.0,1893.89
15679,25.0,110.0,781.28
15680,10.0,237.0,4010.99
15681,19.0,87.0,2480.2
15682,600.0,26.0,316.99
15683,118.0,26.0,524.54
15684,548.0,13.0,154.15
15685,451.0,17.0,55.98
15686,421.0,1.0,90.0
15687,9.0,168.0,2981.5
15688,419.0,27.0,190.57
15689,120.0,24.0,521.03
15690,5.0,19.0,239.76
15691,253.0,13.0,511.8
15692,29.0,12.0,191.04
15693,660.0,1.0,37.5
15694,1.0,151.0,9734.13
15695,267.0,59.0,1131.04
15696,34.0,238.0,3757.47
15697,690.0,14.0,246.75
15698,625.0,2.0,46.2
15699,18.0,18.0,309.65
15700,173.0,87.0,664.03
15701,3.0,237.0,1542.14
15702,477.0,30.0,140.39
15703,265.0,5.0,211.5
15704,141.0,206.0,3747.16
15705,202.0,6.0,143.1
15706,64.0,55.0,1001.81
15707,36.0,214.0,945.58
15708,41.0,361.0,3981.62
15709,284.0,27.0,327.85
15710,418.0,110.0,898.87
15711,557.0,25.0,420.25
15712,10.0,167.0,3467.46
15713,144.0,52.0,814.84
15714,12.0,49.0,784.81
15715,556.0,38.0,658.02
15716,146.0,288.0,2509.71
15717,235.0,24.0,607.0
15718,541.0,18.0,293.79
15719,33.0,1788.0,10134.36
15720,25.0,155.0,741.92
15721,12.0,91.0,507.08
15722,36.0,190.0,5140.4
15723,365.0,129.0,947.65
15724,202.0,20.0,299.8
15725,16.0,32.0,415.25
15726,391.0,23.0,321.91
15727,17.0,694.0,9445.51
15728,50.0,16.0,409.8
15729,213.0,11.0,154.7
15730,66.0,115.0,1708.18
15731,554.0,8.0,125.3
15732,213.0,100.0,1499.42
15733,283.0,10.0,162.3
15734,115.0,43.0,2263.3
15735,422.0,19.0,327.68
15736,431.0,101.0,1755.52
15737,15.0,81.0,1121.21
15738,19.0,486.0,13015.42
15739,67.0,8.0,449.12
15740,50.0,9.0,154.88
15741,459.0,12.0,208.62
15742,620.0,41.0,156.87
15743,17.0,88.0,784.46
15744,78.0,3.0,34.8
15745,9.0,65.0,1071.24
15746,135.0,27.0,182.96
15747,13.0,221.0,2560.66
15748,41.0,37.0,614.76
15749,236.0,14.0,24850.9
15750,3.0,640.0,6374.98
15751,461.0,130.0,1318.84
15752,40.0,597.0,3939.44
15753,305.0,1.0,79.2
15754,51.0,133.0,3001.86
15755,2.0,382.0,5936.95
15756,62.0,192.0,532.96
15757,66.0,193.0,2940.36
15758,25.0,9.0,205.25
15759,219.0,17.0,810.98
15761,443.0,5.0,143.05
15762,66.0,37.0,583.75
15763,32.0,61.0,1048.67
15764,82.0,259.0,4453.28
15765,667.0,25.0,370.63
15766,65.0,28.0,799.66
15768,116.0,1238.0,15601.09
15769,8.0,224.0,84183.52
15770,613.0,18.0,321.45
15771,605.0,28.0,1006.54
15772,419.0,16.0,280.88
15773,6.0,47.0,774.52
15774,69.0,113.0,1329.94
15775,246.0,9.0,150.5
15776,134.0,18.0,241.62
15777,242.0,41.0,1732.16
15778,432.0,17.0,307.95
15779,464.0,8.0,124.08
15780,184.0,29.0,475.28
15781,26.0,21.0,333.56
15782,10.0,62.0,3993.3
15783,11.0,14.0,246.3
15784,468.0,43.0,848.33
15785,30.0,244.0,5825.33
15786,44.0,482.0,8392.85
15787,27.0,206.0,948.05
15788,501.0,15.0,215.53
15789,359.0,136.0,1932.01
15790,11.0,35.0,220.85
15791,44.0,179.0,3543.74
15792,400.0,57.0,933.84
15793,15.0,29.0,2382.92
15794,737.0,15.0,777.0
15795,150.0,131.0,1979.87
15796,2.0,297.0,5157.93
15797,114.0,12.0,2821.08
15798,493.0,83.0,1535.37
15799,76.0,155.0,1424.29
15800,108.0,244.0,1242.58
15801,47.0,69.0,1042.19
15803,52.0,51.0,1929.66
15804,1.0,268.0,3848.55
15805,24.0,549.0,9812.98
15806,47.0,31.0,784.58
15807,51.0,88.0,1817.52
15808,307.0,801.0,17260.78
15809,36.0,53.0,862.88
15810,79.0,187.0,2724.8
15811,18.0,300.0,3553.37
15812,108.0,126.0,5186.17
15813,208.0,40.0,1303.91
15814,17.0,99.0,2608.34
15815,64.0,49.0,2100.6
15816,543.0,10.0,93.3
15817,421.0,152.0,2766.4
15818,589.0,11.0,340.5
15819,50.0,260.0,3915.44
15820,320.0,17.0,206.98
15821,45.0,62.0,570.96
15822,4.0,68.0,1817.91
15823,373.0,146.0,3300.26
15824,454.0,26.0,890.94
15825,173.0,20.0,532.94
15826,52.0,121.0,2583.13
15827,74.0,242.0,3247.09
15828,376.0,74.0,1108.82
15829,100.0,51.0,636.14
15830,30.0,39.0,547.7
15831,59.0,68.0,801.76
15832,255.0,54.0,836.79
15833,738.0,5.0,80.4
15834,71.0,379.0,3624.14
15835,45.0,50.0,954.09
15836,51.0,8.0,117.47
15837,65.0,52.0,777.01
15838,12.0,208.0,72748.88
15839,26.0,65.0,1020.74
15840,59.0,28.0,345.66
15841,65.0,94.0,2716.5
15842,389.0,28.0,528.75
15843,304.0,8.0,118.95
15844,47.0,11.0,130.74
15845,18.0,181.0,4273.65
15846,386.0,29.0,107.01
15847,39.0,48.0,822.57
15848,622.0,35.0,139.94
15850,20.0,334.0,1058.72
15851,527.0,8.0,109.73
15852,187.0,33.0,257.26
15853,52.0,30.0,110.8
15854,5.0,258.0,5583.81
15855,137.0,95.0,1052.72
15856,5.0,1134.0,32284.52
15857,19.0,24.0,570.48
15858,16.0,438.0,3550.94
15859,433.0,22.0,438.46
15860,41.0,353.0,2402.55
15861,13.0,797.0,4229.29
15862,9.0,517.0,2574.06
15863,26.0,79.0,358.7
15864,23.0,25.0,2014.22
15865,41.0,127.0,2248.92
15866,102.0,45.0,230.53
15867,6.0,1031.0,8898.85
15868,584.0,4.0,94.53
15869,278.0,35.0,323.66
15870,33.0,147.0,862.61
15871,438.0,5.0,33.1
15872,15.0,215.0,795.68
15873,493.0,7.0,138.24
15874,64.0,364.0,11172.35
15875,647.0,25.0,111.72
15876,410.0,11.0,1449.14
15877,2.0,127.0,440.78
15878,562.0,51.0,330.77
15879,405.0,183.0,1157.3
15880,370.0,104.0,313.28
15881,313.0,30.0,438.24
15882,199.0,59.0,1098.59
15883,3.0,49.0,396.48
15884,433.0,15.0,249.7
15885,93.0,118.0,1737.57
15886,61.0,62.0,1052.87
15887,407.0,37.0,1027.15
15888,81.0,37.0,402.12
15889,157.0,331.0,1497.91
15890,395.0,10.0,535.65
15891,227.0,62.0,524.52
15892,670.0,38.0,128.2
15893,482.0,1.0,305.28
15894,254.0,41.0,263.55
15895,150.0,11.0,179.17
15897,195.0,24.0,222.05
15898,2.0,636.0,5025.22
15899,369.0,4.0,56.25
15900,24.0,129.0,890.5
15901,17.0,171.0,703.22
15902,381.0,18.0,145.01
15903,10.0,116.0,8899.62
15904,9.0,30.0,164.68
15905,544.0,22.0,114.69
15906,20.0,205.0,2467.89
15907,4.0,249.0,967.45
15908,491.0,41.0,764.57
15909,174.0,7.0,191.94
15910,1.0,628.0,2681.8
15911,449.0,260.0,1421.43
15912,179.0,95.0,1074.7
15913,535.0,1.0,6.3
15914,379.0,13.0,205.99
15915,402.0,146.0,429.21
15916,17.0,313.0,3104.02
15917,248.0,155.0,560.63
15918,191.0,61.0,582.88
15919,20.0,143.0,639.89
15920,155.0,108.0,571.64
15921,173.0,83.0,802.11
15922,373.0,12.0,363.6
15923,373.0,21.0,127.08
15924,732.0,15.0,102.82
15925,195.0,12.0,207.15
15926,543.0,7.0,134.44
15927,648.0,17.0,123.39
15928,657.0,11.0,293.53
15929,645.0,1.0,594.0
15930,68.0,21.0,426.63
15931,429.0,14.0,239.9
15932,5.0,119.0,2461.85
15933,22.0,74.0,1107.46
15934,418.0,29.0,2190.66
15935,240.0,11.0,411.82
15936,380.0,19.0,282.79
15937,65.0,7.0,145.35
15938,113.0,39.0,734.81
15939,90.0,162.0,9047.64
15941,514.0,8.0,244.6
15942,134.0,14.0,337.44
15943,650.0,12.0,271.29
15944,277.0,38.0,2164.24
15945,366.0,28.0,646.27
15946,503.0,26.0,2304.18
15947,83.0,29.0,1708.24
15948,9.0,95.0,1509.09
15949,17.0,19.0,364.72
15950,2.0,395.0,6979.01
15951,2.0,61.0,974.52
15952,34.0,91.0,806.57
15953,16.0,174.0,3314.86
15954,590.0,20.0,190.75
15955,25.0,345.0,8054.48
15956,552.0,18.0,617.6
15957,32.0,151.0,930.1
15958,75.0,74.0,492.99
15959,683.0,78.0,579.49
15960,375.0,27.0,394.0
15961,380.0,42.0,451.29
15962,450.0,58.0,295.83
15963,20.0,28.0,470.76
15964,664.0,21.0,272.96
15965,18.0,354.0,2843.15
15966,445.0,30.0,399.58
15967,24.0,500.0,3019.2
15968,389.0,85.0,418.05
15969,3.0,34.0,1043.85
15970,304.0,24.0,1017.32
15971,18.0,41.0,5211.03
15972,457.0,145.0,1810.27
15973,236.0,13.0,472.57
15974,40.0,177.0,3429.55
15975,85.0,24.0,371.01
15976,166.0,398.0,1746.64
15977,18.0,65.0,1054.73
15978,78.0,131.0,3272.62
15979,603.0,22.0,329.22
15980,89.0,117.0,6546.28
15981,25.0,288.0,9284.07
15982,606.0,45.0,324.51
15983,23.0,260.0,3135.27
15984,3.0,742.0,8548.42
15985,124.0,105.0,2610.28
15986,31.0,25.0,354.42
15987,13.0,187.0,1568.65
15988,20.0,129.0,770.09
15989,376.0,88.0,372.51
15990,45.0,180.0,2010.05
15991,535.0,6.0,150.55
15992,4.0,54.0,896.6
15993,9.0,553.0,2759.77
15994,55.0,116.0,1198.84
15995,415.0,111.0,696.19
15996,89.0,181.0,1407.75
15998,37.0,1440.0,8220.39
15999,736.0,1.0,20.4
16000,3.0,9.0,12393.7
16001,382.0,34.0,554.74
16002,626.0,42.0,169.21
16003,30.0,203.0,5613.83
16004,475.0,90.0,2146.39
16005,13.0,515.0,2403.77
16006,212.0,82.0,347.17
16007,48.0,666.0,3075.14
16008,24.0,254.0,5384.13
16009,23.0,90.0,992.71
16010,246.0,300.0,1722.11
16011,9.0,433.0,5629.06
16012,36.0,241.0,2989.79
16013,4.0,212.0,51934.39
