Customer ID,Recency,Frequency,Monetary,score,segment id,segment_name
17102,262.0,1.0,25.5,211,9,hibernating
17103,723.0,32.0,424.3,122,9,hibernating
17104,424.0,19.0,474.03,122,9,hibernating
17105,160.0,90.0,665.78,343,5,need_attention
17106,390.0,53.0,491.23,232,9,hibernating
17107,33.0,681.0,15698.37,455,0,champions
17108,664.0,9.0,174.95,111,10,lost
17109,30.0,144.0,1280.1,444,1,loyal
17110,166.0,51.0,510.7,332,9,hibernating
17111,48.0,49.0,476.58,432,2,potential_loyalist
17112,503.0,50.0,205.17,131,10,lost
17113,575.0,159.0,2151.01,144,7,cannot_lose_them_but_losing
17114,6.0,129.0,747.22,543,1,loyal
17115,9.0,126.0,2683.04,544,0,champions
17116,649.0,47.0,389.78,132,9,hibernating
17117,289.0,9.0,116.2,211,9,hibernating
17118,318.0,10.0,157.02,211,9,hibernating
17119,4.0,38.0,593.61,522,4,promising
17120,234.0,18.0,307.46,222,9,hibernating
17121,403.0,12.0,314.74,212,9,hibernating
17122,120.0,30.0,570.5,322,9,hibernating
17123,162.0,43.0,977.17,333,2,potential_loyalist
17124,186.0,32.0,298.89,322,9,hibernating
17125,51.0,40.0,259.35,431,2,potential_loyalist
17126,153.0,477.0,2057.54,354,1,loyal
17127,429.0,37.0,1155.03,123,9,hibernating
17128,335.0,14.0,157.09,211,9,hibernating
17129,521.0,2.0,31.85,111,10,lost
17131,6.0,134.0,2463.17,544,0,champions
17132,453.0,78.0,1272.8,144,7,cannot_lose_them_but_losing
17133,16.0,59.0,12972.09,535,5,need_attention
17134,107.0,37.0,637.1,323,2,potential_loyalist
17135,17.0,152.0,1727.66,544,0,champions
17136,663.0,14.0,231.68,111,10,lost
17137,417.0,176.0,1133.63,143,8,at_risk
17138,276.0,256.0,4417.27,255,8,at_risk
17139,16.0,819.0,19491.61,555,0,champions
17140,248.0,20.0,465.32,222,9,hibernating
17141,419.0,174.0,754.33,143,8,at_risk
17142,240.0,90.0,1283.75,244,8,at_risk
17143,418.0,121.0,924.11,143,8,at_risk
17144,2.0,48.0,984.57,533,2,potential_loyalist
17145,466.0,180.0,3014.64,155,7,cannot_lose_them_but_losing
17146,106.0,309.0,5795.99,355,1,loyal
17147,23.0,146.0,3070.8,445,0,champions
17148,52.0,9.0,124.88,411,3,new_customers
17149,452.0,6.0,143.1,111,10,lost
17150,377.0,93.0,1375.65,244,8,at_risk
17151,736.0,4.0,231.9,111,10,lost
17152,195.0,18.0,1830.5,224,8,at_risk
17153,25.0,14.0,213.78,411,3,new_customers
17154,76.0,23.0,329.34,322,9,hibernating
17155,18.0,73.0,892.46,533,2,potential_loyalist
17156,485.0,39.0,572.07,132,9,hibernating
17157,8.0,143.0,5139.45,545,0,champions
17158,33.0,115.0,1962.3,444,1,loyal
17159,22.0,131.0,2095.44,444,1,loyal
17160,32.0,655.0,10201.36,455,0,champions
17161,445.0,52.0,856.01,133,8,at_risk
17162,29.0,105.0,1707.21,444,1,loyal
17163,22.0,30.0,699.78,423,2,potential_loyalist
17164,33.0,145.0,2466.4,444,1,loyal
17165,285.0,103.0,1783.63,244,8,at_risk
17166,39.0,14.0,189.49,411,3,new_customers
17167,380.0,79.0,867.11,243,8,at_risk
17168,499.0,21.0,400.2,122,9,hibernating
17169,51.0,85.0,1129.88,443,5,need_attention
17170,375.0,10.0,178.68,211,9,hibernating
17171,290.0,25.0,384.59,222,9,hibernating
17172,79.0,42.0,915.49,333,2,potential_loyalist
17173,6.0,87.0,3755.65,545,0,champions
17174,218.0,4.0,59.9,211,9,hibernating
17175,45.0,64.0,1430.94,434,5,need_attention
17176,202.0,42.0,902.32,233,9,hibernating
17177,506.0,29.0,119.5,121,10,lost
17178,732.0,32.0,436.71,122,9,hibernating
17179,179.0,158.0,1507.26,344,1,loyal
17180,57.0,411.0,2237.58,454,0,champions
17181,58.0,28.0,309.85,422,3,new_customers
17182,423.0,6.0,321.3,112,10,lost
17183,8.0,76.0,3286.91,535,5,need_attention
17184,570.0,14.0,198.41,111,10,lost
17185,592.0,44.0,229.46,131,10,lost
17186,47.0,2.0,144.0,411,3,new_customers
17187,227.0,23.0,467.71,222,9,hibernating
17188,12.0,180.0,4361.83,555,0,champions
17189,107.0,123.0,957.63,343,5,need_attention
17190,59.0,194.0,1548.04,354,1,loyal
17191,29.0,504.0,4300.44,455,0,champions
17192,537.0,21.0,77.83,121,10,lost
17193,36.0,47.0,2285.2,434,5,need_attention
17194,274.0,61.0,812.5,233,9,hibernating
17195,656.0,31.0,562.98,122,9,hibernating
17196,428.0,104.0,352.9,142,8,at_risk
17197,30.0,29.0,1013.01,423,2,potential_loyalist
17198,24.0,96.0,692.22,443,5,need_attention
17199,583.0,9.0,145.12,111,10,lost
17200,388.0,25.0,356.71,222,9,hibernating
17201,54.0,185.0,1226.44,454,0,champions
17202,421.0,8.0,160.65,111,10,lost
17203,36.0,270.0,5575.88,455,0,champions
17204,170.0,186.0,5261.29,355,1,loyal
17205,54.0,35.0,999.35,423,2,potential_loyalist
17206,54.0,7.0,204.24,411,3,new_customers
17207,653.0,67.0,303.22,132,9,hibernating
17208,396.0,24.0,115.35,221,6,about_to_sleep
17209,650.0,40.0,611.6,133,8,at_risk
17210,393.0,54.0,253.37,231,6,about_to_sleep
17211,27.0,344.0,3755.8,455,0,champions
17212,254.0,29.0,794.41,223,9,hibernating
17213,41.0,276.0,4807.25,455,0,champions
17214,61.0,102.0,984.12,343,5,need_attention
17215,465.0,11.0,186.15,111,10,lost
17216,555.0,14.0,65.05,111,10,lost
17217,235.0,29.0,218.0,221,6,about_to_sleep
17218,5.0,474.0,3900.14,555,0,champions
17219,32.0,50.0,259.13,431,2,potential_loyalist
17220,25.0,681.0,4481.75,455,0,champions
17221,8.0,126.0,978.52,543,1,loyal
17222,66.0,113.0,1605.01,344,1,loyal
17223,311.0,71.0,580.69,232,9,hibernating
17224,502.0,8.0,100.86,111,10,lost
17225,582.0,5.0,131.15,111,10,lost
17226,309.0,61.0,900.12,233,9,hibernating
17227,19.0,115.0,1879.78,544,0,champions
17228,16.0,328.0,2821.29,554,0,champions
17229,97.0,47.0,318.76,332,9,hibernating
17230,265.0,230.0,9695.91,255,8,at_risk
17231,13.0,1246.0,7091.07,555,0,champions
17232,3.0,36.0,421.52,522,4,promising
17233,36.0,58.0,560.86,432,2,potential_loyalist
17234,183.0,14.0,149.89,311,3,new_customers
17235,26.0,89.0,1562.98,444,1,loyal
17236,13.0,158.0,1929.26,544,0,champions
17237,12.0,80.0,1002.08,543,1,loyal
17238,3.0,1171.0,7413.01,555,0,champions
17239,313.0,33.0,1186.9,223,9,hibernating
17240,597.0,7.0,130.6,111,10,lost
17241,386.0,171.0,2744.14,244,8,at_risk
17242,109.0,84.0,2889.28,345,1,loyal
17243,2.0,1137.0,20465.01,555,0,champions
17244,54.0,120.0,1826.04,444,1,loyal
17245,205.0,25.0,371.63,222,9,hibernating
17246,547.0,6.0,38.92,111,10,lost
17247,16.0,55.0,282.19,532,2,potential_loyalist
17248,121.0,117.0,546.16,342,2,potential_loyalist
17249,429.0,27.0,68.03,121,10,lost
17250,4.0,57.0,384.52,532,2,potential_loyalist
17251,363.0,82.0,803.73,243,8,at_risk
17252,117.0,87.0,353.86,342,2,potential_loyalist
17253,19.0,18.0,178.26,521,4,promising
17254,5.0,148.0,470.73,542,2,potential_loyalist
17255,41.0,190.0,799.13,453,2,potential_loyalist
17256,108.0,31.0,498.93,322,9,hibernating
17257,437.0,15.0,192.73,111,10,lost
17258,397.0,55.0,417.3,232,9,hibernating
17259,149.0,243.0,1507.7,354,1,loyal
17260,412.0,6.0,120.95,111,10,lost
17261,510.0,46.0,230.44,131,10,lost
17262,53.0,19.0,2488.76,424,4,promising
17263,209.0,23.0,63.44,221,6,about_to_sleep
17264,425.0,84.0,279.59,141,10,lost
17265,139.0,127.0,562.9,342,2,potential_loyalist
17266,3.0,127.0,517.73,542,2,potential_loyalist
17267,128.0,38.0,317.62,322,9,hibernating
17268,108.0,30.0,1733.89,324,5,need_attention
17269,386.0,146.0,537.46,242,8,at_risk
17270,470.0,49.0,604.4,133,8,at_risk
17271,737.0,52.0,210.39,131,10,lost
17272,43.0,116.0,2144.53,444,1,loyal
17273,425.0,12.0,141.12,111,10,lost
17274,36.0,79.0,577.38,442,2,potential_loyalist
17275,384.0,24.0,114.52,221,6,about_to_sleep
17276,400.0,57.0,451.34,232,9,hibernating
17277,228.0,69.0,1065.35,233,9,hibernating
17278,242.0,17.0,271.24,211,9,hibernating
17279,58.0,9.0,187.83,411,3,new_customers
17280,439.0,6.0,118.86,111,10,lost
17281,375.0,6.0,797.85,213,6,about_to_sleep
17282,131.0,217.0,2339.66,354,1,loyal
17283,379.0,15.0,188.46,211,9,hibernating
17284,61.0,373.0,2552.8,354,1,loyal
17285,629.0,49.0,428.34,132,9,hibernating
17286,22.0,93.0,395.48,442,2,potential_loyalist
17287,27.0,473.0,3873.01,455,0,champions
17288,10.0,295.0,2499.98,554,0,champions
17289,32.0,281.0,2069.89,454,0,champions
17290,4.0,203.0,1501.44,554,0,champions
17291,309.0,1.0,550.8,212,9,hibernating
17292,473.0,15.0,271.75,111,10,lost
17293,9.0,245.0,3774.23,555,0,champions
17294,670.0,17.0,467.79,112,10,lost
17295,29.0,69.0,556.95,432,2,potential_loyalist
17296,731.0,33.0,338.13,122,9,hibernating
17297,18.0,51.0,131.78,531,2,potential_loyalist
17298,102.0,71.0,952.52,333,2,potential_loyalist
17299,12.0,120.0,1016.08,543,1,loyal
17300,391.0,44.0,393.64,232,9,hibernating
17301,22.0,121.0,330.43,442,2,potential_loyalist
17302,15.0,81.0,1119.93,543,1,loyal
17303,362.0,53.0,250.04,231,6,about_to_sleep
17304,535.0,5.0,111.5,111,10,lost
17305,649.0,9.0,2135.46,114,7,cannot_lose_them_but_losing
17306,11.0,75.0,9751.77,535,5,need_attention
17307,366.0,50.0,3694.61,235,8,at_risk
17308,394.0,7.0,4511.76,215,7,cannot_lose_them_but_losing
17309,96.0,37.0,330.59,322,9,hibernating
17310,388.0,2.0,1025.1,213,6,about_to_sleep
17311,79.0,127.0,3490.66,345,1,loyal
17312,139.0,14.0,644.3,313,4,promising
17313,18.0,28.0,2288.13,524,4,promising
17314,25.0,284.0,4514.7,455,0,champions
17315,1.0,772.0,9558.55,555,0,champions
17316,421.0,35.0,124.45,121,10,lost
17317,47.0,9.0,2524.02,414,4,promising
17318,726.0,18.0,164.28,121,10,lost
17319,670.0,3.0,29.1,111,10,lost
17320,101.0,152.0,2444.85,344,1,loyal
17321,9.0,295.0,1741.18,554,0,champions
17322,377.0,178.0,900.64,243,8,at_risk
17323,16.0,340.0,1553.51,554,0,champions
17324,18.0,145.0,2021.82,544,0,champions
17325,281.0,39.0,609.57,233,9,hibernating
17326,409.0,89.0,321.95,242,8,at_risk
17327,410.0,4.0,152.35,111,10,lost
17328,674.0,6.0,104.7,111,10,lost
17329,15.0,105.0,1004.43,543,1,loyal
17330,23.0,8.0,423.8,412,3,new_customers
17331,124.0,1.0,175.2,311,3,new_customers
17332,529.0,95.0,838.27,143,8,at_risk
17333,86.0,28.0,494.25,322,9,hibernating
17334,302.0,32.0,634.73,223,9,hibernating
17335,384.0,39.0,508.0,232,9,hibernating
17336,473.0,1.0,81.12,111,10,lost
17337,152.0,543.0,1976.77,354,1,loyal
17338,18.0,1367.0,12077.07,555,0,champions
17339,95.0,9.0,243.36,311,3,new_customers
17340,10.0,724.0,19301.65,555,0,champions
17341,157.0,246.0,1376.23,354,1,loyal
17342,375.0,38.0,1155.84,223,9,hibernating
17343,356.0,80.0,1259.94,244,8,at_risk
17344,47.0,70.0,454.61,432,2,potential_loyalist
17345,16.0,214.0,1551.48,554,0,champions
17346,4.0,975.0,5111.41,555,0,champions
17347,87.0,1.0,228.96,311,3,new_customers
17348,15.0,461.0,2476.41,554,0,champions
17349,180.0,94.0,852.25,343,5,need_attention
17350,9.0,147.0,1876.16,544,0,champions
17351,37.0,69.0,1988.23,434,5,need_attention
17352,697.0,5.0,36.25,111,10,lost
17353,130.0,16.0,3164.05,315,4,promising
17354,51.0,104.0,3143.46,445,0,champions
17355,387.0,37.0,285.11,222,9,hibernating
17356,312.0,86.0,946.47,243,8,at_risk
17357,25.0,45.0,388.14,432,2,potential_loyalist
17358,304.0,147.0,866.05,243,8,at_risk
17359,12.0,38.0,284.46,522,4,promising
17360,18.0,239.0,1201.43,553,2,potential_loyalist
17361,50.0,58.0,880.64,433,2,potential_loyalist
17362,240.0,146.0,1010.54,243,8,at_risk
17363,396.0,36.0,940.86,223,9,hibernating
17364,1.0,924.0,12043.02,555,0,champions
17365,13.0,799.0,8224.98,555,0,champions
17366,393.0,136.0,1094.59,243,8,at_risk
17367,239.0,34.0,168.4,221,6,about_to_sleep
17368,24.0,240.0,2213.24,454,0,champions
17369,456.0,1.0,979.2,113,7,cannot_lose_them_but_losing
17370,73.0,33.0,446.18,322,9,hibernating
17371,18.0,146.0,662.55,543,1,loyal
17372,41.0,654.0,4325.43,455,0,champions
17373,41.0,91.0,1167.5,443,5,need_attention
17374,219.0,43.0,711.21,233,9,hibernating
17375,200.0,84.0,632.95,243,8,at_risk
17376,71.0,55.0,453.64,332,9,hibernating
17377,24.0,1756.0,17454.86,455,0,champions
17379,12.0,83.0,404.66,542,2,potential_loyalist
17380,435.0,11.0,643.75,113,7,cannot_lose_them_but_losing
17381,9.0,164.0,36395.47,545,0,champions
17382,66.0,18.0,902.28,323,2,potential_loyalist
17383,5.0,53.0,309.99,532,2,potential_loyalist
17384,20.0,20.0,507.55,422,3,new_customers
17385,15.0,47.0,261.11,531,2,potential_loyalist
17386,8.0,38.0,2812.77,524,4,promising
17387,20.0,78.0,784.11,443,5,need_attention
17388,78.0,57.0,2691.57,334,5,need_attention
17389,1.0,445.0,54955.03,555,0,champions
17390,421.0,12.0,149.3,111,10,lost
17391,164.0,3.0,508.8,312,6,about_to_sleep
17392,307.0,76.0,626.56,233,9,hibernating
17393,411.0,48.0,381.15,132,9,hibernating
17394,220.0,4.0,203.87,211,9,hibernating
17395,509.0,3.0,97.5,111,10,lost
17396,40.0,52.0,8132.1,435,1,loyal
17397,23.0,138.0,1233.18,444,1,loyal
17398,115.0,38.0,653.38,323,2,potential_loyalist
17400,127.0,481.0,4677.05,355,1,loyal
17401,542.0,12.0,114.85,111,10,lost
17402,5.0,181.0,4587.11,555,0,champions
17403,37.0,46.0,400.57,432,2,potential_loyalist
17404,5.0,297.0,46006.82,555,0,champions
17405,2.0,88.0,967.22,543,1,loyal
17406,331.0,249.0,3901.25,255,8,at_risk
17407,412.0,23.0,552.9,122,9,hibernating
17408,164.0,7.0,164.89,311,3,new_customers
17409,185.0,104.0,7793.51,345,1,loyal
17410,17.0,64.0,1214.72,534,5,need_attention
17411,13.0,73.0,1350.28,534,5,need_attention
17412,3.0,233.0,4195.17,555,0,champions
17413,405.0,10.0,560.14,212,9,hibernating
17414,44.0,21.0,2249.52,424,4,promising
17415,80.0,14.0,507.84,312,6,about_to_sleep
17416,30.0,596.0,17221.47,455,0,champions
17417,549.0,16.0,164.18,111,10,lost
17418,43.0,42.0,670.06,433,2,potential_loyalist
17419,12.0,301.0,6100.65,555,0,champions
17420,51.0,52.0,943.68,433,2,potential_loyalist
17421,387.0,58.0,1059.41,233,9,hibernating
17422,17.0,227.0,3341.65,555,0,champions
17423,46.0,45.0,1084.17,433,2,potential_loyalist
17425,20.0,43.0,759.17,433,2,potential_loyalist
17426,5.0,428.0,8004.72,555,0,champions
17427,72.0,2.0,100.8,311,3,new_customers
17428,1.0,736.0,30895.96,555,0,champions
17429,121.0,99.0,1342.16,344,1,loyal
17430,33.0,37.0,622.57,423,2,potential_loyalist
17431,314.0,43.0,403.3,232,9,hibernating
17432,19.0,277.0,1751.39,554,0,champions
17433,89.0,93.0,569.96,342,2,potential_loyalist
17434,3.0,134.0,2333.42,544,0,champions
17435,412.0,15.0,331.35,112,10,lost
17436,2.0,21.0,521.31,522,4,promising
17437,530.0,53.0,373.17,132,9,hibernating
17438,248.0,73.0,1412.62,234,8,at_risk
17439,656.0,8.0,325.74,112,10,lost
17440,148.0,9.0,314.26,312,6,about_to_sleep
17441,733.0,21.0,293.35,122,9,hibernating
17442,30.0,290.0,4526.2,455,0,champions
17443,220.0,1.0,534.24,212,9,hibernating
17444,148.0,135.0,2940.04,345,1,loyal
17446,177.0,9.0,120.9,311,3,new_customers
17447,41.0,36.0,541.53,422,3,new_customers
17448,498.0,1132.0,14481.64,155,7,cannot_lose_them_but_losing
17449,3.0,600.0,4935.15,555,0,champions
17450,9.0,418.0,233803.91,555,0,champions
17451,2.0,105.0,1648.95,544,0,champions
17453,18.0,19.0,486.72,522,4,promising
17454,193.0,127.0,1532.64,244,8,at_risk
17455,204.0,8.0,131.7,211,9,hibernating
17456,366.0,60.0,975.56,233,9,hibernating
17457,127.0,72.0,5799.01,335,1,loyal
17458,16.0,86.0,529.58,542,2,potential_loyalist
17459,44.0,111.0,657.3,443,5,need_attention
17460,79.0,145.0,1954.1,344,1,loyal
17461,23.0,111.0,757.46,443,5,need_attention
17462,52.0,28.0,662.94,423,2,potential_loyalist
17463,17.0,329.0,2537.91,554,0,champions
17464,159.0,39.0,879.74,333,2,potential_loyalist
17465,426.0,142.0,2533.64,144,7,cannot_lose_them_but_losing
17466,11.0,41.0,763.28,533,2,potential_loyalist
17467,396.0,4.0,102.6,211,9,hibernating
17468,11.0,8.0,194.8,511,3,new_customers
17469,17.0,270.0,4963.14,555,0,champions
17470,45.0,155.0,2626.47,444,1,loyal
17471,475.0,19.0,321.65,122,9,hibernating
17472,192.0,230.0,935.1,253,8,at_risk
17473,409.0,33.0,592.15,222,9,hibernating
17474,600.0,6.0,1047.0,113,7,cannot_lose_them_but_losing
17475,80.0,14.0,194.37,311,3,new_customers
17476,394.0,30.0,446.51,222,9,hibernating
17477,613.0,42.0,1079.0,133,8,at_risk
17478,409.0,40.0,1272.8,234,8,at_risk
17479,633.0,18.0,389.26,122,9,hibernating
17480,74.0,56.0,896.72,333,2,potential_loyalist
17481,4.0,83.0,1249.34,544,0,champions
17482,488.0,54.0,778.19,133,8,at_risk
17483,66.0,28.0,591.73,322,9,hibernating
17484,577.0,14.0,209.57,111,10,lost
17486,262.0,24.0,396.87,222,9,hibernating
17487,729.0,8.0,160.55,111,10,lost
17488,642.0,18.0,336.5,122,9,hibernating
17489,59.0,29.0,376.64,322,9,hibernating
17490,1.0,123.0,2595.01,544,0,champions
17491,2.0,178.0,5636.72,545,0,champions
17492,249.0,39.0,1122.42,233,9,hibernating
17493,386.0,8.0,100.91,211,9,hibernating
17494,502.0,3.0,54.7,111,10,lost
17495,8.0,51.0,759.07,533,2,potential_loyalist
17496,359.0,73.0,1399.39,234,8,at_risk
17497,391.0,7.0,287.25,212,9,hibernating
17498,76.0,17.0,272.22,311,3,new_customers
17499,290.0,69.0,1296.84,234,8,at_risk
17500,18.0,5.0,1138.0,513,4,promising
17501,221.0,18.0,288.6,222,9,hibernating
17502,10.0,28.0,689.1,523,4,promising
17503,3.0,38.0,558.96,522,4,promising
17504,207.0,337.0,9313.37,255,8,at_risk
17505,162.0,102.0,2435.48,344,1,loyal
17506,71.0,16.0,294.29,312,6,about_to_sleep
17507,262.0,88.0,605.58,243,8,at_risk
17508,281.0,232.0,4546.78,255,8,at_risk
17509,58.0,369.0,6100.74,455,0,champions
17510,25.0,35.0,514.56,422,3,new_customers
17511,3.0,2050.0,168701.54,555,0,champions
17512,29.0,197.0,5432.27,455,0,champions
17513,73.0,18.0,1158.8,323,2,potential_loyalist
17514,129.0,87.0,542.83,342,2,potential_loyalist
17515,32.0,180.0,1617.46,454,0,champions
17516,16.0,196.0,957.55,553,2,potential_loyalist
17517,309.0,11.0,153.94,211,9,hibernating
17518,426.0,77.0,329.42,132,9,hibernating
17519,18.0,205.0,4769.22,555,0,champions
17520,54.0,30.0,546.81,422,3,new_customers
17521,25.0,79.0,1276.81,444,1,loyal
17522,2.0,73.0,1070.71,533,2,potential_loyalist
17523,12.0,33.0,652.74,523,4,promising
17524,362.0,41.0,508.9,232,9,hibernating
17525,360.0,26.0,1161.9,223,9,hibernating
17526,2.0,94.0,3450.04,545,0,champions
17527,54.0,47.0,888.86,433,2,potential_loyalist
17528,2.0,260.0,3540.1,555,0,champions
17529,611.0,82.0,1240.25,144,7,cannot_lose_them_but_losing
17530,2.0,494.0,2839.92,554,0,champions
17531,191.0,60.0,1229.32,234,8,at_risk
17532,386.0,4.0,65.34,211,9,hibernating
17533,435.0,1.0,34.8,111,10,lost
17534,54.0,92.0,1668.83,444,1,loyal
17535,281.0,13.0,164.4,211,9,hibernating
17536,178.0,16.0,364.83,312,6,about_to_sleep
17537,30.0,75.0,897.62,433,2,potential_loyalist
17538,26.0,9.0,98.42,411,3,new_customers
17539,628.0,149.0,1172.07,143,8,at_risk
17540,9.0,65.0,1582.1,534,5,need_attention
17541,510.0,33.0,124.46,121,10,lost
17542,270.0,65.0,341.7,232,9,hibernating
17543,550.0,13.0,120.05,111,10,lost
17544,391.0,92.0,960.69,243,8,at_risk
17545,44.0,278.0,1448.54,454,0,champions
17547,373.0,34.0,692.35,223,9,hibernating
17548,374.0,34.0,486.48,222,9,hibernating
17549,24.0,6.0,148.86,411,3,new_customers
17550,198.0,351.0,2206.54,254,8,at_risk
17551,360.0,43.0,306.84,232,9,hibernating
17552,61.0,147.0,2761.13,344,1,loyal
17553,130.0,6.0,3757.6,315,4,promising
17554,2.0,88.0,1952.45,544,0,champions
17555,20.0,272.0,1057.74,453,2,potential_loyalist
17556,206.0,14.0,300.67,212,9,hibernating
17557,15.0,35.0,575.46,522,4,promising
17558,394.0,28.0,259.17,221,6,about_to_sleep
17559,513.0,12.0,167.62,111,10,lost
17560,95.0,56.0,1895.8,334,5,need_attention
17561,20.0,203.0,722.34,453,2,potential_loyalist
17562,15.0,62.0,1107.38,533,2,potential_loyalist
17563,579.0,30.0,313.78,122,9,hibernating
17564,25.0,49.0,454.01,432,2,potential_loyalist
17565,587.0,30.0,131.83,121,10,lost
17566,9.0,152.0,901.21,543,1,loyal
17567,8.0,208.0,4519.16,555,0,champions
17568,634.0,65.0,382.79,132,9,hibernating
17569,333.0,29.0,344.14,222,9,hibernating
17571,51.0,353.0,1703.75,454,0,champions
17572,72.0,32.0,652.21,323,2,potential_loyalist
17573,30.0,24.0,362.9,422,3,new_customers
17574,243.0,8.0,185.65,211,9,hibernating
17575,668.0,5.0,171.7,111,10,lost
17576,9.0,917.0,8771.01,555,0,champions
17577,646.0,21.0,348.75,122,9,hibernating
17578,219.0,68.0,1003.73,233,9,hibernating
17579,5.0,96.0,744.58,543,1,loyal
17580,253.0,95.0,545.27,242,8,at_risk
17581,1.0,836.0,17587.14,555,0,champions
17582,237.0,125.0,1433.7,244,8,at_risk
17583,561.0,7.0,135.95,111,10,lost
17584,8.0,123.0,5294.42,545,0,champions
17585,110.0,397.0,2093.3,354,1,loyal
17586,620.0,8.0,167.4,111,10,lost
17587,629.0,43.0,181.66,131,10,lost
17588,101.0,74.0,2907.1,335,1,loyal
17589,61.0,1347.0,13904.82,355,1,loyal
17590,3.0,201.0,1479.22,554,0,champions
17591,74.0,189.0,2359.12,354,1,loyal
17593,4.0,419.0,8044.0,555,0,champions
17594,86.0,104.0,2497.88,344,1,loyal
17595,13.0,83.0,388.79,542,2,potential_loyalist
17596,24.0,497.0,4528.05,455,0,champions
17597,214.0,131.0,3440.14,245,8,at_risk
17598,382.0,10.0,409.98,212,9,hibernating
17599,465.0,5.0,44.55,111,10,lost
17600,18.0,13.0,161.67,511,3,new_customers
17601,240.0,76.0,421.48,232,9,hibernating
17602,3.0,935.0,7337.43,555,0,champions
17603,51.0,109.0,1712.28,444,1,loyal
17604,218.0,210.0,945.93,253,8,at_risk
17605,591.0,13.0,160.75,111,10,lost
17606,738.0,6.0,87.3,111,10,lost
17607,377.0,22.0,333.81,222,9,hibernating
17608,34.0,169.0,498.53,442,2,potential_loyalist
17609,41.0,388.0,1758.99,454,0,champions
17610,541.0,163.0,1481.24,144,7,cannot_lose_them_but_losing
17611,4.0,1127.0,8285.63,555,0,champions
17612,54.0,361.0,5168.28,455,0,champions
17613,23.0,317.0,4509.37,455,0,champions
17614,58.0,100.0,390.07,442,2,potential_loyalist
17615,131.0,60.0,725.7,333,2,potential_loyalist
17616,174.0,4.0,734.4,313,4,promising
17617,559.0,19.0,395.33,122,9,hibernating
17618,6.0,380.0,4047.94,555,0,champions
17619,313.0,77.0,218.52,231,6,about_to_sleep
17620,60.0,4.0,81.44,311,3,new_customers
17621,22.0,66.0,3029.32,435,1,loyal
17622,597.0,39.0,1125.17,133,8,at_risk
17623,33.0,196.0,2383.67,454,0,champions
17624,15.0,97.0,1568.63,544,0,champions
17625,19.0,703.0,6067.8,555,0,champions
17626,603.0,18.0,254.0,121,10,lost
17627,479.0,10.0,296.36,112,10,lost
17628,82.0,5.0,75.75,311,3,new_customers
17629,6.0,157.0,2425.52,544,0,champions
17630,170.0,26.0,503.6,322,9,hibernating
17631,2.0,69.0,998.49,533,2,potential_loyalist
17633,32.0,99.0,1974.89,444,1,loyal
17634,37.0,297.0,2361.97,454,0,champions
17635,425.0,75.0,1256.83,134,8,at_risk
17636,9.0,24.0,265.93,521,4,promising
17637,32.0,35.0,547.06,422,3,new_customers
17638,648.0,3.0,842.4,113,7,cannot_lose_them_but_losing
17639,277.0,79.0,615.17,243,8,at_risk
17640,87.0,65.0,3107.59,335,1,loyal
17642,120.0,108.0,1824.49,344,1,loyal
17643,374.0,31.0,439.7,222,9,hibernating
17644,2.0,332.0,5864.54,555,0,champions
17646,220.0,201.0,3849.91,255,8,at_risk
17647,66.0,12.0,331.66,312,6,about_to_sleep
17648,61.0,126.0,2208.42,344,1,loyal
17649,135.0,99.0,1542.44,344,1,loyal
17650,22.0,8.0,166.08,411,3,new_customers
17651,12.0,338.0,5632.59,555,0,champions
17652,26.0,264.0,4737.13,455,0,champions
17653,30.0,50.0,1175.88,433,2,potential_loyalist
17654,278.0,22.0,117.55,221,6,about_to_sleep
17655,11.0,113.0,2909.18,545,0,champions
17656,74.0,82.0,1674.69,344,1,loyal
17657,431.0,7.0,126.0,111,10,lost
17658,11.0,19.0,485.88,522,4,promising
17659,4.0,192.0,3536.33,555,0,champions
17660,142.0,89.0,359.47,342,2,potential_loyalist
17662,662.0,15.0,412.92,112,10,lost
17663,26.0,245.0,5081.04,455,0,champions
17664,19.0,80.0,1166.23,543,1,loyal
17665,494.0,19.0,563.1,122,9,hibernating
17666,4.0,44.0,2047.8,534,5,need_attention
17667,67.0,234.0,3910.8,355,1,loyal
17668,2.0,15.0,347.75,512,3,new_customers
17669,43.0,144.0,6142.35,445,0,champions
17670,228.0,11.0,205.7,211,9,hibernating
17671,16.0,69.0,1720.53,534,5,need_attention
17672,44.0,211.0,5707.08,455,0,champions
17673,2.0,522.0,4216.33,555,0,champions
17674,75.0,27.0,551.04,322,9,hibernating
17675,2.0,1145.0,37074.52,555,0,champions
17676,5.0,149.0,2426.23,544,0,champions
17677,2.0,719.0,34293.0,555,0,champions
17678,264.0,29.0,579.81,222,9,hibernating
17679,53.0,67.0,3166.56,435,1,loyal
17680,24.0,21.0,462.5,422,3,new_customers
17681,598.0,14.0,731.2,113,7,cannot_lose_them_but_losing
17682,11.0,221.0,4050.28,555,0,champions
17683,386.0,46.0,819.01,233,9,hibernating
17684,44.0,15.0,239.41,411,3,new_customers
17685,17.0,201.0,5475.65,555,0,champions
17686,8.0,429.0,8296.81,555,0,champions
17687,421.0,26.0,432.68,122,9,hibernating
17688,394.0,18.0,286.5,222,9,hibernating
17689,389.0,22.0,317.08,222,9,hibernating
