Customer ID,Recency,Frequency,Monetary,Recency_clustered,Frequency_clustered,Monetary_clustered,score
16849,187.0,8.0,124.57,4,1,1,411
16850,334.0,19.0,332.41,3,1,1,311
16851,5.0,20.0,342.45,5,1,1,511
16852,11.0,9.0,144.91,5,1,1,511
16854,418.0,75.0,1408.96,2,1,1,211
16855,24.0,19.0,328.4,5,1,1,511
16856,15.0,19.0,358.49,5,1,1,511
16857,443.0,11.0,352.8,2,1,1,211
16858,367.0,137.0,4163.14,2,1,1,211
16859,107.0,113.0,1657.74,4,1,1,411
16860,453.0,44.0,1593.67,2,1,1,211
16861,60.0,48.0,928.89,5,1,1,511
16862,548.0,35.0,662.33,1,1,1,111
16863,30.0,49.0,812.82,5,1,1,511
16864,435.0,17.0,409.25,2,1,1,211
16865,402.0,16.0,130.95,2,1,1,211
16866,141.0,11.0,207.74,4,1,1,411
16867,690.0,6.0,76.74,1,1,1,111
16868,395.0,54.0,393.39,2,1,1,211
16869,23.0,129.0,805.62,5,1,1,511
16870,470.0,28.0,450.16,2,1,1,211
16871,23.0,137.0,2761.49,5,1,1,511
16872,78.0,18.0,1213.13,4,1,1,411
16873,5.0,524.0,14547.03,5,2,2,522
16874,380.0,34.0,217.74,2,1,1,211
16875,65.0,245.0,4054.04,5,2,1,521
16876,404.0,32.0,136.01,2,1,1,211
16877,13.0,159.0,853.72,5,1,1,511
16880,31.0,187.0,1840.86,5,1,1,511
16881,67.0,1.0,432.0,5,1,1,511
16882,67.0,39.0,705.12,5,1,1,511
16883,188.0,272.0,2258.61,4,2,1,421
16884,38.0,75.0,1073.92,5,1,1,511
16885,16.0,142.0,710.74,5,1,1,511
16887,36.0,102.0,660.72,5,1,1,511
16888,401.0,54.0,437.15,2,1,1,211
16889,195.0,218.0,2530.9,3,2,1,321
16890,477.0,19.0,285.41,2,1,1,211
16891,2.0,447.0,1824.56,5,2,1,521
16892,2.0,140.0,749.35,5,1,1,511
16893,367.0,90.0,255.84,2,1,1,211
16894,503.0,185.0,1282.36,2,1,1,211
16895,65.0,171.0,1121.42,5,1,1,511
16896,556.0,18.0,103.95,1,1,1,111
16897,314.0,30.0,213.03,3,1,1,311
16898,27.0,261.0,900.29,5,2,1,521
16899,8.0,179.0,1721.02,5,1,1,511
16900,17.0,77.0,877.84,5,1,1,511
16901,730.0,23.0,204.26,1,1,1,111
16902,117.0,44.0,1706.88,4,1,1,411
16903,30.0,191.0,1029.98,5,1,1,511
16904,5.0,951.0,4793.67,5,3,1,531
16905,6.0,333.0,4750.1,5,2,1,521
16906,82.0,225.0,1448.8,4,2,1,421
16907,30.0,221.0,1525.88,5,2,1,521
16908,723.0,21.0,153.59,1,1,1,111
16909,73.0,17.0,364.14,5,1,1,511
16910,5.0,547.0,1510.06,5,2,1,521
16911,636.0,33.0,251.35,1,1,1,111
16912,24.0,174.0,4440.66,5,1,1,511
16913,291.0,18.0,423.91,3,1,1,311
16914,37.0,38.0,208.46,5,1,1,511
16915,10.0,74.0,1543.18,5,1,1,511
16916,24.0,214.0,925.32,5,2,1,521
16917,277.0,51.0,1857.83,3,1,1,311
16918,50.0,462.0,3139.71,5,2,1,521
16919,157.0,621.0,4855.46,4,2,1,421
16920,412.0,23.0,355.45,2,1,1,211
16921,62.0,95.0,446.67,5,1,1,511
16922,573.0,122.0,611.08,1,1,1,111
16923,13.0,1158.0,12793.38,5,3,2,532
16924,22.0,83.0,739.5,5,1,1,511
16925,541.0,18.0,125.65,1,1,1,111
16926,372.0,101.0,1180.15,2,1,1,211
16927,116.0,6.0,543.05,4,1,1,411
16928,81.0,327.0,3892.28,4,2,1,421
16929,4.0,77.0,1295.39,5,1,1,511
16930,27.0,54.0,380.55,5,1,1,511
16931,6.0,960.0,5081.57,5,3,1,531
16932,54.0,144.0,440.71,5,1,1,511
16933,2.0,304.0,3110.85,5,2,1,521
16934,55.0,140.0,2090.74,5,1,1,511
16935,382.0,73.0,535.1,2,1,1,211
16936,26.0,141.0,551.17,5,1,1,511
16937,500.0,51.0,202.1,2,1,1,211
16938,9.0,837.0,6209.93,5,3,1,531
16939,489.0,44.0,449.0,2,1,1,211
16940,53.0,629.0,6328.96,5,2,1,521
16941,612.0,2.0,33.0,1,1,1,111
16942,13.0,281.0,1894.11,5,2,1,521
16943,212.0,33.0,816.73,3,1,1,311
16944,610.0,7.0,101.36,1,1,1,111
16945,22.0,474.0,8530.66,5,2,2,522
16946,384.0,74.0,1199.54,2,1,1,211
16947,236.0,55.0,906.31,3,1,1,311
16948,139.0,43.0,868.77,4,1,1,411
16949,4.0,61.0,1161.27,5,1,1,511
16950,57.0,144.0,3553.61,5,1,1,511
16951,137.0,85.0,1262.75,4,1,1,411
16952,110.0,88.0,798.78,4,1,1,411
16953,31.0,1.0,20.8,5,1,1,511
16954,1.0,207.0,6037.33,5,1,1,511
16955,185.0,49.0,1095.31,4,1,1,411
16956,10.0,18.0,292.34,5,1,1,511
16957,240.0,16.0,416.64,3,1,1,311
16958,436.0,74.0,809.44,2,1,1,211
16959,88.0,7.0,117.35,4,1,1,411
16960,39.0,471.0,2021.98,5,2,1,521
16961,117.0,52.0,775.96,4,1,1,411
16962,410.0,15.0,251.04,2,1,1,211
16963,188.0,7.0,110.55,4,1,1,411
16964,734.0,6.0,207.85,1,1,1,111
16965,227.0,26.0,201.19,3,1,1,311
16966,9.0,30.0,2148.97,5,1,1,511
16967,190.0,21.0,319.02,4,1,1,411
16968,5.0,31.0,439.43,5,1,1,511
16969,40.0,42.0,650.41,5,1,1,511
16970,627.0,2.0,71.4,1,1,1,111
16971,39.0,41.0,357.21,5,1,1,511
16972,383.0,88.0,786.25,2,1,1,211
16973,387.0,6.0,127.0,2,1,1,211
16974,523.0,8.0,365.5,2,1,1,211
16975,424.0,45.0,902.42,2,1,1,211
16976,268.0,2.0,251.52,3,1,1,311
16977,396.0,28.0,496.0,2,1,1,211
16978,78.0,67.0,768.88,4,1,1,411
16979,4.0,127.0,2787.09,5,1,1,511
16980,256.0,112.0,1473.33,3,1,1,311
16982,61.0,22.0,384.06,5,1,1,511
16983,13.0,241.0,3535.68,5,2,1,521
16984,79.0,1153.0,10618.17,4,3,2,432
16985,18.0,245.0,10545.76,5,2,2,522
16986,30.0,174.0,4888.75,5,1,1,511
16987,4.0,267.0,2524.0,5,2,1,521
16988,6.0,20.0,382.67,5,1,1,511
16989,8.0,12.0,1133.25,5,1,1,511
16990,219.0,2.0,344.0,3,1,1,311
16991,422.0,74.0,1041.21,2,1,1,211
16992,11.0,288.0,5460.1,5,2,1,521
16993,464.0,27.0,1688.15,2,1,1,211
16996,31.0,87.0,2044.16,5,1,1,511
16997,289.0,12.0,702.0,3,1,1,311
16998,150.0,7.0,394.5,4,1,1,411
16999,24.0,23.0,484.82,5,1,1,511
17000,397.0,30.0,406.3,2,1,1,211
17001,1.0,275.0,6640.8,5,2,1,521
17002,74.0,85.0,2565.6,5,1,1,511
17003,403.0,112.0,830.16,2,1,1,211
17004,47.0,70.0,2425.16,5,1,1,511
17005,471.0,20.0,742.36,2,1,1,211
17006,5.0,130.0,1636.32,5,1,1,511
17007,51.0,68.0,1107.6,5,1,1,511
17008,430.0,1.0,81.36,2,1,1,211
17009,552.0,11.0,242.06,1,1,1,111
17010,17.0,12.0,185.46,5,1,1,511
17011,31.0,29.0,536.7,5,1,1,511
17012,726.0,42.0,384.16,1,1,1,111
17014,9.0,75.0,565.58,5,1,1,511
17015,29.0,217.0,1842.56,5,2,1,521
17016,577.0,41.0,552.4,1,1,1,111
17017,3.0,402.0,12397.49,5,2,2,522
17018,41.0,37.0,2287.7,5,1,1,511
17019,12.0,666.0,3592.68,5,2,1,521
17020,543.0,69.0,935.62,1,1,1,111
17021,443.0,48.0,1182.22,2,1,1,211
17022,32.0,16.0,260.0,5,1,1,511
17023,418.0,49.0,800.18,2,1,1,211
17024,46.0,3.0,95.85,5,1,1,511
17025,61.0,37.0,1349.67,5,1,1,511
17026,186.0,5.0,175.83,4,1,1,411
17027,79.0,184.0,1285.41,4,1,1,411
17028,582.0,95.0,1593.83,1,1,1,111
17029,111.0,29.0,2137.3,4,1,1,411
17030,64.0,11.0,146.87,5,1,1,511
17031,12.0,50.0,2773.85,5,1,1,511
17032,604.0,239.0,2894.6,1,2,1,121
17033,87.0,40.0,1332.79,4,1,1,411
17034,17.0,63.0,1239.32,5,1,1,511
17035,246.0,31.0,568.39,3,1,1,311
17036,384.0,12.0,176.9,2,1,1,211
17037,79.0,77.0,1253.22,4,1,1,411
17038,31.0,63.0,743.17,5,1,1,511
17039,605.0,44.0,1954.99,1,1,1,111
17040,138.0,16.0,463.25,4,1,1,411
17041,27.0,128.0,1670.48,5,1,1,511
17042,3.0,98.0,1044.38,5,1,1,511
17043,33.0,205.0,2616.55,5,1,1,511
17044,9.0,159.0,11867.6,5,1,2,512
17045,114.0,53.0,827.68,4,1,1,411
17046,158.0,85.0,1906.07,4,1,1,411
17047,86.0,142.0,2289.23,4,1,1,411
17048,118.0,103.0,1975.85,4,1,1,411
17049,3.0,569.0,9755.78,5,2,2,522
17050,97.0,357.0,4691.79,4,2,1,421
17051,195.0,157.0,714.39,3,1,1,311
17052,29.0,92.0,413.75,5,1,1,511
17053,129.0,14.0,496.38,4,1,1,411
17054,29.0,84.0,1353.83,5,1,1,511
17055,446.0,30.0,239.55,2,1,1,211
17056,739.0,8.0,128.6,1,1,1,111
17057,597.0,50.0,294.74,1,1,1,111
17058,82.0,62.0,1179.89,4,1,1,411
17059,30.0,723.0,4862.47,5,2,1,521
17060,267.0,5.0,234.24,3,1,1,311
17061,74.0,97.0,5116.13,5,1,1,511
17062,314.0,126.0,909.89,3,1,1,311
17063,9.0,215.0,3576.88,5,2,1,521
17064,59.0,62.0,859.35,5,1,1,511
17065,638.0,12.0,194.7,1,1,1,111
17066,727.0,18.0,228.34,1,1,1,111
17067,725.0,13.0,454.54,1,1,1,111
17068,13.0,1003.0,8960.28,5,3,2,532
17069,29.0,297.0,5441.35,5,2,1,521
17070,115.0,105.0,445.32,4,1,1,411
17071,9.0,222.0,3745.2,5,2,1,521
17072,626.0,22.0,282.05,1,1,1,111
17073,18.0,174.0,1446.09,5,1,1,511
17074,563.0,4.0,203.05,1,1,1,111
17075,18.0,199.0,2221.38,5,1,1,511
17076,37.0,50.0,1242.75,5,1,1,511
17077,579.0,1.0,306.0,1,1,1,111
17078,37.0,28.0,378.2,5,1,1,511
17079,79.0,2.0,118.8,4,1,1,411
17080,23.0,34.0,955.41,5,1,1,511
17081,26.0,214.0,964.39,5,2,1,521
17082,34.0,170.0,4732.03,5,1,1,511
17083,110.0,116.0,4043.03,4,1,1,411
17084,36.0,294.0,5202.97,5,2,1,521
17085,124.0,1003.0,7733.61,4,3,1,431
17086,8.0,96.0,2050.08,5,1,1,511
17087,738.0,12.0,221.53,1,1,1,111
17088,29.0,115.0,1991.01,5,1,1,511
17089,387.0,4.0,128.45,2,1,1,211
17090,5.0,94.0,3055.94,5,1,1,511
17091,3.0,466.0,7487.0,5,2,1,521
17092,51.0,397.0,5572.16,5,2,1,521
17093,593.0,13.0,235.88,1,1,1,111
17094,319.0,19.0,370.4,3,1,1,311
17095,23.0,141.0,2520.75,5,1,1,511
17096,10.0,225.0,3690.83,5,2,1,521
17097,3.0,270.0,1149.23,5,2,1,521
17098,382.0,18.0,591.07,2,1,1,211
17099,534.0,40.0,582.17,1,1,1,111
17100,19.0,65.0,971.74,5,1,1,511
17101,11.0,73.0,2507.05,5,1,1,511
17102,262.0,1.0,25.5,3,1,1,311
17103,723.0,32.0,424.3,1,1,1,111
17104,424.0,19.0,474.03,2,1,1,211
17105,160.0,90.0,665.78,4,1,1,411
17106,390.0,53.0,491.23,2,1,1,211
17107,33.0,681.0,15698.37,5,2,2,522
17108,664.0,9.0,174.95,1,1,1,111
17109,30.0,144.0,1280.1,5,1,1,511
17110,166.0,51.0,510.7,4,1,1,411
17111,48.0,49.0,476.58,5,1,1,511
17112,503.0,50.0,205.17,2,1,1,211
17113,575.0,159.0,2151.01,1,1,1,111
17114,6.0,129.0,747.22,5,1,1,511
17115,9.0,126.0,2683.04,5,1,1,511
17116,649.0,47.0,389.78,1,1,1,111
17117,289.0,9.0,116.2,3,1,1,311
17118,318.0,10.0,157.02,3,1,1,311
17119,4.0,38.0,593.61,5,1,1,511
17120,234.0,18.0,307.46,3,1,1,311
17121,403.0,12.0,314.74,2,1,1,211
17122,120.0,30.0,570.5,4,1,1,411
17123,162.0,43.0,977.17,4,1,1,411
17124,186.0,32.0,298.89,4,1,1,411
17125,51.0,40.0,259.35,5,1,1,511
17126,153.0,477.0,2057.54,4,2,1,421
17127,429.0,37.0,1155.03,2,1,1,211
17128,335.0,14.0,157.09,3,1,1,311
17129,521.0,2.0,31.85,2,1,1,211
17131,6.0,134.0,2463.17,5,1,1,511
17132,453.0,78.0,1272.8,2,1,1,211
17133,16.0,59.0,12972.09,5,1,2,512
17134,107.0,37.0,637.1,4,1,1,411
17135,17.0,152.0,1727.66,5,1,1,511
17136,663.0,14.0,231.68,1,1,1,111
17137,417.0,176.0,1133.63,2,1,1,211
17138,276.0,256.0,4417.27,3,2,1,321
17139,16.0,819.0,19491.61,5,3,2,532
17140,248.0,20.0,465.32,3,1,1,311
17141,419.0,174.0,754.33,2,1,1,211
17142,240.0,90.0,1283.75,3,1,1,311
17143,418.0,121.0,924.11,2,1,1,211
17144,2.0,48.0,984.57,5,1,1,511
17145,466.0,180.0,3014.64,2,1,1,211
17146,106.0,309.0,5795.99,4,2,1,421
17147,23.0,146.0,3070.8,5,1,1,511
17148,52.0,9.0,124.88,5,1,1,511
17149,452.0,6.0,143.1,2,1,1,211
17150,377.0,93.0,1375.65,2,1,1,211
17151,736.0,4.0,231.9,1,1,1,111
17152,195.0,18.0,1830.5,3,1,1,311
17153,25.0,14.0,213.78,5,1,1,511
17154,76.0,23.0,329.34,5,1,1,511
17155,18.0,73.0,892.46,5,1,1,511
17156,485.0,39.0,572.07,2,1,1,211
17157,8.0,143.0,5139.45,5,1,1,511
17158,33.0,115.0,1962.3,5,1,1,511
17159,22.0,131.0,2095.44,5,1,1,511
17160,32.0,655.0,10201.36,5,2,2,522
17161,445.0,52.0,856.01,2,1,1,211
17162,29.0,105.0,1707.21,5,1,1,511
17163,22.0,30.0,699.78,5,1,1,511
17164,33.0,145.0,2466.4,5,1,1,511
17165,285.0,103.0,1783.63,3,1,1,311
17166,39.0,14.0,189.49,5,1,1,511
17167,380.0,79.0,867.11,2,1,1,211
17168,499.0,21.0,400.2,2,1,1,211
17169,51.0,85.0,1129.88,5,1,1,511
17170,375.0,10.0,178.68,2,1,1,211
17171,290.0,25.0,384.59,3,1,1,311
17172,79.0,42.0,915.49,4,1,1,411
17173,6.0,87.0,3755.65,5,1,1,511
17174,218.0,4.0,59.9,3,1,1,311
17175,45.0,64.0,1430.94,5,1,1,511
17176,202.0,42.0,902.32,3,1,1,311
17177,506.0,29.0,119.5,2,1,1,211
17178,732.0,32.0,436.71,1,1,1,111
17179,179.0,158.0,1507.26,4,1,1,411
17180,57.0,411.0,2237.58,5,2,1,521
17181,58.0,28.0,309.85,5,1,1,511
17182,423.0,6.0,321.3,2,1,1,211
17183,8.0,76.0,3286.91,5,1,1,511
17184,570.0,14.0,198.41,1,1,1,111
17185,592.0,44.0,229.46,1,1,1,111
17186,47.0,2.0,144.0,5,1,1,511
17187,227.0,23.0,467.71,3,1,1,311
17188,12.0,180.0,4361.83,5,1,1,511
17189,107.0,123.0,957.63,4,1,1,411
17190,59.0,194.0,1548.04,5,1,1,511
17191,29.0,504.0,4300.44,5,2,1,521
17192,537.0,21.0,77.83,1,1,1,111
17193,36.0,47.0,2285.2,5,1,1,511
17194,274.0,61.0,812.5,3,1,1,311
17195,656.0,31.0,562.98,1,1,1,111
17196,428.0,104.0,352.9,2,1,1,211
17197,30.0,29.0,1013.01,5,1,1,511
17198,24.0,96.0,692.22,5,1,1,511
17199,583.0,9.0,145.12,1,1,1,111
17200,388.0,25.0,356.71,2,1,1,211
17201,54.0,185.0,1226.44,5,1,1,511
17202,421.0,8.0,160.65,2,1,1,211
17203,36.0,270.0,5575.88,5,2,1,521
17204,170.0,186.0,5261.29,4,1,1,411
17205,54.0,35.0,999.35,5,1,1,511
17206,54.0,7.0,204.24,5,1,1,511
17207,653.0,67.0,303.22,1,1,1,111
17208,396.0,24.0,115.35,2,1,1,211
17209,650.0,40.0,611.6,1,1,1,111
17210,393.0,54.0,253.37,2,1,1,211
17211,27.0,344.0,3755.8,5,2,1,521
17212,254.0,29.0,794.41,3,1,1,311
17213,41.0,276.0,4807.25,5,2,1,521
17214,61.0,102.0,984.12,5,1,1,511
17215,465.0,11.0,186.15,2,1,1,211
17216,555.0,14.0,65.05,1,1,1,111
17217,235.0,29.0,218.0,3,1,1,311
17218,5.0,474.0,3900.14,5,2,1,521
17219,32.0,50.0,259.13,5,1,1,511
17220,25.0,681.0,4481.75,5,2,1,521
17221,8.0,126.0,978.52,5,1,1,511
17222,66.0,113.0,1605.01,5,1,1,511
17223,311.0,71.0,580.69,3,1,1,311
17224,502.0,8.0,100.86,2,1,1,211
17225,582.0,5.0,131.15,1,1,1,111
17226,309.0,61.0,900.12,3,1,1,311
17227,19.0,115.0,1879.78,5,1,1,511
17228,16.0,328.0,2821.29,5,2,1,521
17229,97.0,47.0,318.76,4,1,1,411
17230,265.0,230.0,9695.91,3,2,2,322
17231,13.0,1246.0,7091.07,5,3,1,531
17232,3.0,36.0,421.52,5,1,1,511
17233,36.0,58.0,560.86,5,1,1,511
17234,183.0,14.0,149.89,4,1,1,411
17235,26.0,89.0,1562.98,5,1,1,511
17236,13.0,158.0,1929.26,5,1,1,511
17237,12.0,80.0,1002.08,5,1,1,511
17238,3.0,1171.0,7413.01,5,3,1,531
17239,313.0,33.0,1186.9,3,1,1,311
17240,597.0,7.0,130.6,1,1,1,111
17241,386.0,171.0,2744.14,2,1,1,211
17242,109.0,84.0,2889.28,4,1,1,411
17243,2.0,1137.0,20465.01,5,3,2,532
17244,54.0,120.0,1826.04,5,1,1,511
17245,205.0,25.0,371.63,3,1,1,311
17246,547.0,6.0,38.92,1,1,1,111
17247,16.0,55.0,282.19,5,1,1,511
17248,121.0,117.0,546.16,4,1,1,411
17249,429.0,27.0,68.03,2,1,1,211
17250,4.0,57.0,384.52,5,1,1,511
17251,363.0,82.0,803.73,2,1,1,211
17252,117.0,87.0,353.86,4,1,1,411
17253,19.0,18.0,178.26,5,1,1,511
17254,5.0,148.0,470.73,5,1,1,511
17255,41.0,190.0,799.13,5,1,1,511
17256,108.0,31.0,498.93,4,1,1,411
17257,437.0,15.0,192.73,2,1,1,211
17258,397.0,55.0,417.3,2,1,1,211
17259,149.0,243.0,1507.7,4,2,1,421
17260,412.0,6.0,120.95,2,1,1,211
17261,510.0,46.0,230.44,2,1,1,211
17262,53.0,19.0,2488.76,5,1,1,511
17263,209.0,23.0,63.44,3,1,1,311
17264,425.0,84.0,279.59,2,1,1,211
17265,139.0,127.0,562.9,4,1,1,411
17266,3.0,127.0,517.73,5,1,1,511
17267,128.0,38.0,317.62,4,1,1,411
17268,108.0,30.0,1733.89,4,1,1,411
17269,386.0,146.0,537.46,2,1,1,211
17270,470.0,49.0,604.4,2,1,1,211
17271,737.0,52.0,210.39,1,1,1,111
17272,43.0,116.0,2144.53,5,1,1,511
17273,425.0,12.0,141.12,2,1,1,211
17274,36.0,79.0,577.38,5,1,1,511
17275,384.0,24.0,114.52,2,1,1,211
17276,400.0,57.0,451.34,2,1,1,211
17277,228.0,69.0,1065.35,3,1,1,311
17278,242.0,17.0,271.24,3,1,1,311
17279,58.0,9.0,187.83,5,1,1,511
17280,439.0,6.0,118.86,2,1,1,211
17281,375.0,6.0,797.85,2,1,1,211
17282,131.0,217.0,2339.66,4,2,1,421
17283,379.0,15.0,188.46,2,1,1,211
17284,61.0,373.0,2552.8,5,2,1,521
17285,629.0,49.0,428.34,1,1,1,111
17286,22.0,93.0,395.48,5,1,1,511
17287,27.0,473.0,3873.01,5,2,1,521
17288,10.0,295.0,2499.98,5,2,1,521
17289,32.0,281.0,2069.89,5,2,1,521
17290,4.0,203.0,1501.44,5,1,1,511
17291,309.0,1.0,550.8,3,1,1,311
17292,473.0,15.0,271.75,2,1,1,211
17293,9.0,245.0,3774.23,5,2,1,521
17294,670.0,17.0,467.79,1,1,1,111
17295,29.0,69.0,556.95,5,1,1,511
17296,731.0,33.0,338.13,1,1,1,111
17297,18.0,51.0,131.78,5,1,1,511
17298,102.0,71.0,952.52,4,1,1,411
17299,12.0,120.0,1016.08,5,1,1,511
17300,391.0,44.0,393.64,2,1,1,211
17301,22.0,121.0,330.43,5,1,1,511
17302,15.0,81.0,1119.93,5,1,1,511
17303,362.0,53.0,250.04,2,1,1,211
17304,535.0,5.0,111.5,1,1,1,111
17305,649.0,9.0,2135.46,1,1,1,111
17306,11.0,75.0,9751.77,5,1,2,512
17307,366.0,50.0,3694.61,2,1,1,211
17308,394.0,7.0,4511.76,2,1,1,211
17309,96.0,37.0,330.59,4,1,1,411
17310,388.0,2.0,1025.1,2,1,1,211
17311,79.0,127.0,3490.66,4,1,1,411
17312,139.0,14.0,644.3,4,1,1,411
17313,18.0,28.0,2288.13,5,1,1,511
17314,25.0,284.0,4514.7,5,2,1,521
17315,1.0,772.0,9558.55,5,3,2,532
17316,421.0,35.0,124.45,2,1,1,211
17317,47.0,9.0,2524.02,5,1,1,511
17318,726.0,18.0,164.28,1,1,1,111
17319,670.0,3.0,29.1,1,1,1,111
17320,101.0,152.0,2444.85,4,1,1,411
17321,9.0,295.0,1741.18,5,2,1,521
17322,377.0,178.0,900.64,2,1,1,211
17323,16.0,340.0,1553.51,5,2,1,521
17324,18.0,145.0,2021.82,5,1,1,511
17325,281.0,39.0,609.57,3,1,1,311
17326,409.0,89.0,321.95,2,1,1,211
17327,410.0,4.0,152.35,2,1,1,211
17328,674.0,6.0,104.7,1,1,1,111
17329,15.0,105.0,1004.43,5,1,1,511
17330,23.0,8.0,423.8,5,1,1,511
17331,124.0,1.0,175.2,4,1,1,411
17332,529.0,95.0,838.27,1,1,1,111
17333,86.0,28.0,494.25,4,1,1,411
17334,302.0,32.0,634.73,3,1,1,311
17335,384.0,39.0,508.0,2,1,1,211
17336,473.0,1.0,81.12,2,1,1,211
17337,152.0,543.0,1976.77,4,2,1,421
17338,18.0,1367.0,12077.07,5,3,2,532
17339,95.0,9.0,243.36,4,1,1,411
17340,10.0,724.0,19301.65,5,2,2,522
17341,157.0,246.0,1376.23,4,2,1,421
17342,375.0,38.0,1155.84,2,1,1,211
17343,356.0,80.0,1259.94,2,1,1,211
17344,47.0,70.0,454.61,5,1,1,511
17345,16.0,214.0,1551.48,5,2,1,521
17346,4.0,975.0,5111.41,5,3,1,531
17347,87.0,1.0,228.96,4,1,1,411
17348,15.0,461.0,2476.41,5,2,1,521
17349,180.0,94.0,852.25,4,1,1,411
17350,9.0,147.0,1876.16,5,1,1,511
17351,37.0,69.0,1988.23,5,1,1,511
17352,697.0,5.0,36.25,1,1,1,111
17353,130.0,16.0,3164.05,4,1,1,411
17354,51.0,104.0,3143.46,5,1,1,511
17355,387.0,37.0,285.11,2,1,1,211
17356,312.0,86.0,946.47,3,1,1,311
17357,25.0,45.0,388.14,5,1,1,511
17358,304.0,147.0,866.05,3,1,1,311
17359,12.0,38.0,284.46,5,1,1,511
17360,18.0,239.0,1201.43,5,2,1,521
17361,50.0,58.0,880.64,5,1,1,511
17362,240.0,146.0,1010.54,3,1,1,311
17363,396.0,36.0,940.86,2,1,1,211
17364,1.0,924.0,12043.02,5,3,2,532
17365,13.0,799.0,8224.98,5,3,2,532
17366,393.0,136.0,1094.59,2,1,1,211
17367,239.0,34.0,168.4,3,1,1,311
17368,24.0,240.0,2213.24,5,2,1,521
17369,456.0,1.0,979.2,2,1,1,211
17370,73.0,33.0,446.18,5,1,1,511
17371,18.0,146.0,662.55,5,1,1,511
17372,41.0,654.0,4325.43,5,2,1,521
17373,41.0,91.0,1167.5,5,1,1,511
17374,219.0,43.0,711.21,3,1,1,311
17375,200.0,84.0,632.95,3,1,1,311
17376,71.0,55.0,453.64,5,1,1,511
17377,24.0,1756.0,17454.86,5,3,2,532
17379,12.0,83.0,404.66,5,1,1,511
17380,435.0,11.0,643.75,2,1,1,211
17381,9.0,164.0,36395.47,5,1,2,512
17382,66.0,18.0,902.28,5,1,1,511
17383,5.0,53.0,309.99,5,1,1,511
17384,20.0,20.0,507.55,5,1,1,511
17385,15.0,47.0,261.11,5,1,1,511
17386,8.0,38.0,2812.77,5,1,1,511
17387,20.0,78.0,784.11,5,1,1,511
17388,78.0,57.0,2691.57,4,1,1,411
17389,1.0,445.0,54955.03,5,2,3,523
17390,421.0,12.0,149.3,2,1,1,211
17391,164.0,3.0,508.8,4,1,1,411
17392,307.0,76.0,626.56,3,1,1,311
17393,411.0,48.0,381.15,2,1,1,211
17394,220.0,4.0,203.87,3,1,1,311
17395,509.0,3.0,97.5,2,1,1,211
17396,40.0,52.0,8132.1,5,1,2,512
17397,23.0,138.0,1233.18,5,1,1,511
17398,115.0,38.0,653.38,4,1,1,411
17400,127.0,481.0,4677.05,4,2,1,421
17401,542.0,12.0,114.85,1,1,1,111
17402,5.0,181.0,4587.11,5,1,1,511
17403,37.0,46.0,400.57,5,1,1,511
17404,5.0,297.0,46006.82,5,2,3,523
17405,2.0,88.0,967.22,5,1,1,511
17406,331.0,249.0,3901.25,3,2,1,321
17407,412.0,23.0,552.9,2,1,1,211
17408,164.0,7.0,164.89,4,1,1,411
17409,185.0,104.0,7793.51,4,1,1,411
17410,17.0,64.0,1214.72,5,1,1,511
17411,13.0,73.0,1350.28,5,1,1,511
17412,3.0,233.0,4195.17,5,2,1,521
17413,405.0,10.0,560.14,2,1,1,211
17414,44.0,21.0,2249.52,5,1,1,511
17415,80.0,14.0,507.84,4,1,1,411
17416,30.0,596.0,17221.47,5,2,2,522
17417,549.0,16.0,164.18,1,1,1,111
17418,43.0,42.0,670.06,5,1,1,511
17419,12.0,301.0,6100.65,5,2,1,521
17420,51.0,52.0,943.68,5,1,1,511
17421,387.0,58.0,1059.41,2,1,1,211
17422,17.0,227.0,3341.65,5,2,1,521
17423,46.0,45.0,1084.17,5,1,1,511
17425,20.0,43.0,759.17,5,1,1,511
17426,5.0,428.0,8004.72,5,2,2,522
17427,72.0,2.0,100.8,5,1,1,511
17428,1.0,736.0,30895.96,5,2,2,522
17429,121.0,99.0,1342.16,4,1,1,411
17430,33.0,37.0,622.57,5,1,1,511
17431,314.0,43.0,403.3,3,1,1,311
17432,19.0,277.0,1751.39,5,2,1,521
17433,89.0,93.0,569.96,4,1,1,411
17434,3.0,134.0,2333.42,5,1,1,511
17435,412.0,15.0,331.35,2,1,1,211
17436,2.0,21.0,521.31,5,1,1,511
17437,530.0,53.0,373.17,1,1,1,111
17438,248.0,73.0,1412.62,3,1,1,311
17439,656.0,8.0,325.74,1,1,1,111
17440,148.0,9.0,314.26,4,1,1,411
17441,733.0,21.0,293.35,1,1,1,111
17442,30.0,290.0,4526.2,5,2,1,521
17443,220.0,1.0,534.24,3,1,1,311
17444,148.0,135.0,2940.04,4,1,1,411
17446,177.0,9.0,120.9,4,1,1,411
17447,41.0,36.0,541.53,5,1,1,511
17448,498.0,1132.0,14481.64,2,3,2,232
17449,3.0,600.0,4935.15,5,2,1,521
17450,9.0,418.0,233803.91,5,2,4,524
17451,2.0,105.0,1648.95,5,1,1,511
17453,18.0,19.0,486.72,5,1,1,511
17454,193.0,127.0,1532.64,4,1,1,411
17455,204.0,8.0,131.7,3,1,1,311
17456,366.0,60.0,975.56,2,1,1,211
17457,127.0,72.0,5799.01,4,1,1,411
